#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 140  68
# Band-Index    1
   2.22552    -12.702646
   2.17874    -12.704571
   2.13197    -12.707071
   2.08519    -12.710109
   2.03842    -12.713564
   1.99164    -12.717237
   1.94487    -12.720887
   1.89809    -12.724320
   1.85132    -12.727557
   1.80454    -12.730912
   1.75777    -12.734664
   1.71099    -12.738330
   1.66421    -12.740047
   1.66421    -12.714235
   1.64290    -12.713652
   1.62158    -12.712080
   1.60026    -12.709897
   1.57895    -12.707455
   1.55763    -12.705011
   1.53631    -12.702732
   1.51499    -12.700731
   1.49368    -12.699081
   1.47236    -12.697820
   1.45104    -12.696967
   1.42973    -12.696515
   1.40841    -12.696433
   1.38709    -12.696669
   1.36577    -12.697144
   1.34446    -12.697762
   1.32314    -12.698415
   1.30182    -12.698986
   1.28051    -12.699377
   1.25919    -12.699515
   1.25919    -12.699515
   1.23470    -12.699816
   1.21022    -12.700713
   1.18574    -12.702196
   1.16125    -12.704239
   1.13677    -12.706816
   1.11228    -12.709893
   1.08780    -12.713435
   1.06332    -12.717400
   1.03883    -12.721739
   1.01435    -12.726390
   0.98986    -12.731279
   0.96538    -12.736315
   0.94090    -12.741382
   0.91641    -12.746326
   0.89193    -12.750959
   0.86744    -12.755039
   0.84296    -12.758279
   0.81848    -12.760385
   0.79399    -12.761119
   0.79399    -12.698651
   0.75220    -12.698582
   0.71041    -12.698393
   0.66862    -12.698126
   0.62684    -12.697834
   0.58505    -12.697555
   0.54326    -12.697309
   0.50147    -12.697103
   0.45968    -12.696956
   0.41789    -12.696891
   0.37610    -12.696934
   0.33431    -12.697096
   0.29252    -12.697369
   0.25073    -12.697728
   0.20895    -12.698141
   0.16716    -12.698562
   0.12537    -12.698948
   0.08358    -12.699254
   0.04179    -12.699449
   0.00000    -12.699515
 
# Band-Index    5
   0.00000     -6.265315
   0.04179     -6.265686
   0.08358     -6.266792
   0.12537     -6.268830
   0.16716     -6.272032
   0.20895     -6.275841
   0.25073     -6.278848
   0.29252     -6.279718
   0.33431     -6.277806
   0.37610     -6.273177
   0.41789     -6.266431
   0.45968     -6.258522
   0.50147     -6.250621
   0.54326     -6.244420
